id,atividade_economica,enquadramento,len_count,seq1,codigo_resumido,seq,name,taxa_anual,vida_util,method,method_number,method_period,journal_id:id,prorata_computation_type,state,asset_type
__Import_assets_models_MyCompany_00G-3.3,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",3,G,G-3.3,3.30,Máquinas e equipamentos de cópia (fotocopiadoras; «scammers»; telecopiadores (vulgo fax); etc.),25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.4,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",3,G,G-3.4,3.40,Impressoras,33.33,3,"Straight Line", 36 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.5,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",3,G,G-3.5,3.50,Televisores; plasmas; monitores; projectores de vídeo («datashow»); etc.,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.6,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",3,G,G-3.6,3.60,Outras máquinas e equipamentos electrónicos,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.7,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",3,G,G-3.7,3.70,Máquinas e equipamentos de conservação e manutenção,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.8,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",3,G,G-3.8,3.80,Motores; incluindo geradores,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.9,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",3,G,G-3.9,3.90,Máquinas-ferramentas ligeiras,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.10,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",4,G,G-3.10,3.10,Máquinas-ferramentas pesadas,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.11,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",4,G,G-3.11,3.11,Material contra incêndios (extintores e outros),25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.12,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",4,G,G-3.12,3.12,Aparelhos de ar condicionado e de ventilação,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.13,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",4,G,G-3.13,3.13,Aparelhos de laboratório e precisão,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.14,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",4,G,G-3.14,3.14,Aparelhos de medida e controlo,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.15,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",4,G,G-3.15,3.15,Telefones fixos,16.67,6,"Straight Line", 72 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.16,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",4,G,G-3.16,3.16,Telefones móveis,33.33,3,"Straight Line", 36 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-3.17,G-Comércio; serviços gerais e elementos comuns,"3-Máquinas, equipamentos e aparelhos",4,G,G-3.17,3.17,Máquinas; equipamentos e aparelhos não especificados,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.1.1,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,5,G,G-4.1.1,4.1.1,Pesados,16.67,6,"Straight Line", 72 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.1.2,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,5,G,G-4.1.2,4.1.2,Ligeiros,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.1.3,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,5,G,G-4.1.3,4.1.3,Mistos,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.2,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,3,G,G-4.2,4.20,Veículos funerários,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.3,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,3,G,G-4.3,4.30,Tractores e atrelados; empilhadores e camiões basculantes,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.4,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,3,G,G-4.4,4.40,Bicicletas e motociclos,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.5,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,3,G,G-4.5,4.50,Barcos de ferro,7.14,14,"Straight Line", 168 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.6,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,3,G,G-4.6,4.60,Barcos de madeira,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.7,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,3,G,G-4.7,4.70,Barcos de borracha,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.8,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,3,G,G-4.8,4.80,Barcos de fibra de vidro,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.9,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,3,G,G-4.9,4.90,Locomotivas e automotoras,5.00,20,"Straight Line", 240 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.10,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,4,G,G-4.10,4.10,Vagões,4.00,25,"Straight Line", 300 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.11,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,4,G,G-4.11,4.11,Vias-férreas,4.00,25,"Straight Line", 300 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-4.12,G-Comércio; serviços gerais e elementos comuns,4-Veículos e outros meios de transporte,4,G,G-4.12,4.12,Aeronaves,5.00,20,"Straight Line", 240 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.1,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",3,G,G-5.1,5.10,Artigos de conforto e decoração,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.2,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",3,G,G-5.2,5.20,Equipamento publicitário colocado na via pública,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.3,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",3,G,G-5.3,5.30,Filmes; discos e cassetes,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.4,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",3,G,G-5.4,5.40,Material de desenho e topografia,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.5.1,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",5,G,G-5.5.1,5.5.1,Mobiliário de madeira,16.67,6,"Straight Line", 72 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.5.2,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",5,G,G-5.5.2,5.5.2,Mobiliário de outros materiais,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.6,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",3,G,G-5.6,5.60,Moldes; matrizes; formas e cunhos,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.7,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",3,G,G-5.7,5.70,Taras; vasilhame e outras embalagens de madeira,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.8,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",3,G,G-5.8,5.80,Taras; vasilhame e outras embalagens de metal,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.9,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",3,G,G-5.9,5.90,Contentores,8.33,12,"Straight Line", 144 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.10,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",4,G,G-5.10,5.10,Encerados,50.00,2,"Straight Line", 24 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.11,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",4,G,G-5.11,5.11,Ferramentas e utensílios de oficinas,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00G-5.12,G-Comércio; serviços gerais e elementos comuns,"5-Mobiliário, ferramentas e utensílios",4,G,G-5.12,5.12,Outras ferramentas e utensílios,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00H-1.1,H-Alojamento e restauração (restaurantes e similares),"1-Hotéis, restaurantes, cafés e bares, cantinas e actividades similares",3,H,H-1.1,1.10,Edifícios destinados exclusivamente para a hotelaria e a restauração,4.00,25,"Straight Line", 300 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00H-1.2,H-Alojamento e restauração (restaurantes e similares),"1-Hotéis, restaurantes, cafés e bares, cantinas e actividades similares",3,H,H-1.2,1.20,Decorações interiores; incluindo tapeçarias (a),25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00H-1.3,H-Alojamento e restauração (restaurantes e similares),"1-Hotéis, restaurantes, cafés e bares, cantinas e actividades similares",3,H,H-1.3,1.30,Máquinas e equipamentos de lavandaria; centrifugação e secagem,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00H-1.4,H-Alojamento e restauração (restaurantes e similares),"1-Hotéis, restaurantes, cafés e bares, cantinas e actividades similares",3,H,H-1.4,1.40,Equipamentos sanitários; de cozinha; e outros de uso específico,14.29,7,"Straight Line", 84 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00H-1.5,H-Alojamento e restauração (restaurantes e similares),"1-Hotéis, restaurantes, cafés e bares, cantinas e actividades similares",3,H,H-1.5,1.50,Equipamentos desportivos e de recreio,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00H-1.6,H-Alojamento e restauração (restaurantes e similares),"1-Hotéis, restaurantes, cafés e bares, cantinas e actividades similares",3,H,H-1.6,1.60,Mobiliário de quartos; salas e salões; e outras dependências,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00H-1.7,H-Alojamento e restauração (restaurantes e similares),"1-Hotéis, restaurantes, cafés e bares, cantinas e actividades similares",3,H,H-1.7,1.70,Colchoaria e cobertores,33.33,3,"Straight Line", 36 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00H-1.8,H-Alojamento e restauração (restaurantes e similares),"1-Hotéis, restaurantes, cafés e bares, cantinas e actividades similares",3,H,H-1.8,1.80,Roupas brancas e atoalhados,50.00,2,"Straight Line", 24 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00H-1.9,H-Alojamento e restauração (restaurantes e similares),"1-Hotéis, restaurantes, cafés e bares, cantinas e actividades similares",3,H,H-1.9,1.90,Louças e objectos de vidro; excepto decorativos,33.33,3,"Straight Line", 36 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00H-1.10,H-Alojamento e restauração (restaurantes e similares),"1-Hotéis, restaurantes, cafés e bares, cantinas e actividades similares",4,H,H-1.10,1.10,Talheres e utensílios de cozinha ,50.00,2,"Straight Line", 24 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.1.1, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.1.1,1.1.1,Túneis e obras de arte,2.00,50,"Straight Line", 600 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.1.2, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.1.2,1.1.2,Redes e canalizações subteirâneas,5.00,20,"Straight Line", 240 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.1.3, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.1.3,1.1.3,Vias férreas,6.67,15,"Straight Line", 180 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.1.4, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.1.4,1.1.4,Subestações de electricidade e postos de transformação,5.00,20,"Straight Line", 240 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.1.5, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.1.5,1.1.5,Linhas eléctricas e respectivas instalações,5.00,20,"Straight Line", 240 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.1.6, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.1.6,1.1.6,Instalações de sinalização; de controlo e de comunicação,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.1.7, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.1.7,1.1.7,Locomotivas e automotoras,7.14,14,"Straight Line", 168 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.1.8, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.1.8,1.1.8,Vagões,6.25,16,"Straight Line", 192 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.1.9, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.1.9,1.1.9,Carruagens,5.00,20,"Straight Line", 240 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.1.10, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,6,I,I-1.1.10,1.1.10,Máquinas e equipamentos de carga e descarga,8.33,12,"Straight Line", 144 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.1.11, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,6,I,I-1.1.11,1.1.11,Máquinas e equipamentos de manutenção da via,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.1.12, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,6,I,I-1.1.12,1.1.12,Máquinas e equipamentos de oficinas de reparação e revisão,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.2.1, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.2.1,1.2.1,Veículos automóveis de serviço público: pesados; ligeiros e mistos,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.2.2, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.2.2,1.2.2,Equipamentos de comunicação,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.2.3, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.2.3,1.2.3,Máquinas e equipamentos de carga e descarga,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-1.2.4, I- Transportes; armazenagem e comunicações,1-Transportes terrestres,5,I,I-1.2.4,1.2.4,Máquinas e equipamentos de oficinas de reparação e revisão,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-2.1, I- Transportes; armazenagem e comunicações,2-Transportes por água,3,I,I-2.1,2.10,Navios de carga geral e navios mistos de passageiros e de carga,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-2.2, I- Transportes; armazenagem e comunicações,2-Transportes por água,3,I,I-2.2,2.20,Navios de passageiros; ferries; graneleiros; porta-contentores;navios-tanque; navios-frigorífico e outros navios especializados,8.33,12,"Straight Line", 144 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-2.3, I- Transportes; armazenagem e comunicações,2-Transportes por água,3,I,I-2.3,2.30,Dragas; gruas flutuantes; barcaças; etc. de ferro,8.33,12,"Straight Line", 144 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-2.4, I- Transportes; armazenagem e comunicações,2-Transportes por água,3,I,I-2.4,2.40,Fragatas; barcaças e outras embarcações de madeira,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-2.5, I- Transportes; armazenagem e comunicações,2-Transportes por água,3,I,I-2.5,2.50,Embarcações de borracha,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-2.6, I- Transportes; armazenagem e comunicações,2-Transportes por água,3,I,I-2.6,2.60,Embarcações de fibra de vidro,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-2.7, I- Transportes; armazenagem e comunicações,2-Transportes por água,3,I,I-2.7,2.70,Máquinas e instalações portuárias,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-2.8, I- Transportes; armazenagem e comunicações,2-Transportes por água,3,I,I-2.8,2.80,Máquinas e equipamentos de oficinas de reparação e revisão,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-3.1, I- Transportes; armazenagem e comunicações,3-Transportes aéreos,3,I,I-3.1,3.10,Aviões com motores de reacção,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-3.2, I- Transportes; armazenagem e comunicações,3-Transportes aéreos,3,I,I-3.2,3.20,Aviões com motores a turbo-hélice,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-3.3, I- Transportes; armazenagem e comunicações,3-Transportes aéreos,3,I,I-3.3,3.30,Aviões com motores convencionais,25.00,4,"Straight Line", 48 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-3.4, I- Transportes; armazenagem e comunicações,3-Transportes aéreos,3,I,I-3.4,3.40,Frota terrestre,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-3.5, I- Transportes; armazenagem e comunicações,3-Transportes aéreos,3,I,I-3.5,3.50,Equipamentos auxiliares; nos aeroportos; para carga; embarque; etc.,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-3.6, I- Transportes; armazenagem e comunicações,3-Transportes aéreos,3,I,I-3.6,3.60,Máquinas e equipamentos de oficinas de reparação e revisão ,12.50,8,"Straight Line", 96 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-4.1, I- Transportes; armazenagem e comunicações,4-Telecomunicações,3,I,I-4.1,4.10,Centrais de transmissão e de recepção por satélite,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-4.2, I- Transportes; armazenagem e comunicações,4-Telecomunicações,3,I,I-4.2,4.20,Outras centrais de transmissão e de recepção,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-4.3, I- Transportes; armazenagem e comunicações,4-Telecomunicações,3,I,I-4.3,4.30,Redes aéreas e respectivos suportes,5.00,20,"Straight Line", 240 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-4.4, I- Transportes; armazenagem e comunicações,4-Telecomunicações,3,I,I-4.4,4.40,Cabos subterrâneos,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-4.5, I- Transportes; armazenagem e comunicações,4-Telecomunicações,3,I,I-4.5,4.50,Cabos submarinos,5.00,20,"Straight Line", 240 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-4.6, I- Transportes; armazenagem e comunicações,4-Telecomunicações,3,I,I-4.6,4.60,Equipamentos de sincronização; de controlo e de comutação analógica e digital,20.00,5,"Straight Line", 60 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-4.7, I- Transportes; armazenagem e comunicações,4-Telecomunicações,3,I,I-4.7,4.70,Antenas de radiocomunicação,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-4.8, I- Transportes; armazenagem e comunicações,4-Telecomunicações,3,I,I-4.8,4.80,Postos públicos e particulares,10.00,10,"Straight Line", 120 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-5.1, I- Transportes; armazenagem e comunicações,5-Infra-estruturas aerop ortuárias,3,I,I-5.1,5.10,Pavimento flexível de pista de aviação,6.67,15,"Straight Line", 180 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-5.2, I- Transportes; armazenagem e comunicações,5-Infra-estruturas aerop ortuárias,3,I,I-5.2,5.20,Pavimento flexível de caminhos de circulação de avião,8.33,12,"Straight Line", 144 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-5.3, I- Transportes; armazenagem e comunicações,5-Infra-estruturas aerop ortuárias,3,I,I-5.3,5.30,Pavimento rígido de pista de avião,5.00,20,"Straight Line", 240 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
__Import_assets_models_MyCompany_00I-5.4, I- Transportes; armazenagem e comunicações,5-Infra-estruturas aerop ortuárias,3,I,I-5.4,5.40,Pavimento rígido para caminho de circulação,6.67,15,"Straight Line", 180 ,"Months","hr_payroll_account.hr_payroll_account_journal","Constant Periods",Model,purchase
